# t x1 y1 x2 y2 error_x error_y
0.4500000000 35.1355982100 16.9445790914 25.3478099477 15.6845837554 9.7877882622 1.2599953359
0.4600000000 34.8842543225 17.1357489684 25.2081840373 15.7474583752 9.6760702852 1.3882905932
0.4700000000 34.6281297755 17.3257209271 25.0677380760 15.8089862255 9.5603916995 1.5167347016
0.4800000000 34.3674019293 17.5143472477 24.9265261783 15.8691397643 9.4408757510 1.6452074834
0.4900000000 34.1022534551 17.7014798103 24.7846024469 15.9278922582 9.3176510082 1.7735875521
0.5000000000 33.8328719722 17.8869704069 24.6420209206 15.9852178100 9.1908510515 1.9017525969
0.5100000000 33.5594496691 18.0706710595 24.4988355234 16.0410913857 9.0606141457 2.0295796738
0.5200000000 33.2821829094 18.2524343411 24.3551000131 16.0954888392 8.9270828963 2.1569455019
0.5300000000 33.0012718246 18.4321136983 24.2108679324 16.1483869364 8.7904038922 2.2837267619
0.5400000000 32.7169198956 18.6095637752 24.0661925593 16.1997633778 8.6507273362 2.4098003974
0.5500000000 32.4293335247 18.7846407360 23.9211268598 16.2495968194 8.5082066648 2.5350439167
0.5600000000 32.1387215998 18.9572025855 23.7757234406 16.2978668923 8.3629981591 2.6593356933
0.5700000000 31.8452950530 19.1271094854 23.6300345039 16.3445542209 8.2152605491 2.7825552645
0.5800000000 31.5492664157 19.2942240657 23.4841118028 16.3896404391 8.0651546128 2.9045836266
0.5900000000 31.2508493712 19.4584117296 23.3380065985 16.4331082059 7.9128427727 3.0253035237
0.6000000000 30.9502583084 19.6195409498 23.1917696183 16.4749412180 7.7584886901 3.1445997318
0.6100000000 30.6477078774 19.7774835562 23.0454510155 16.5151242226 7.6022568619 3.2623593336
0.6200000000 30.3434125487 19.9321150123 22.8991003306 16.5536430269 7.4443122181 3.3784719854
0.6300000000 30.0375861791 20.0833146801 22.7527664543 16.5904845069 7.2848197248 3.4928301732
0.6400000000 29.7304415852 20.2309660721 22.6064975915 16.6256366149 7.1239439938 3.6053294572
0.6500000000 29.4221901262 20.3749570892 22.4603412273 16.6590883843 6.9618488989 3.7158687049
0.6600000000 29.1130412983 20.5151802436 22.3143440950 16.6908299340 6.7986972033 3.8243503096
0.6700000000 28.8032023416 20.6515328661 22.1685521452 16.7208524704 6.6346501964 3.9306803957
0.6800000000 28.4928778615 20.7839172968 22.0230105167 16.7491482881 6.4698673447 4.0347690087
0.6900000000 28.1822694654 20.9122410583 21.8777635095 16.7757107692 6.3045059559 4.1365302891
0.7000000000 27.8715754169 21.0364170120 21.7328545593 16.8005343810 6.1387208576 4.2358826310
0.7100000000 27.5609903068 21.1563634950 21.5883262136 16.8236146717 5.9726640932 4.3327488233
0.7200000000 27.2507047439 21.2720044399 21.4442201100 16.8449482656 5.8064846339 4.4270561744
0.7300000000 26.9409050657 21.3832694754 21.3005769561 16.8645328560 5.6403281096 4.5187366194
0.7400000000 26.6317730681 21.4900940075 21.1574365107 16.8823671971 5.4743365574 4.6077268104
0.7500000000 26.3234857579 21.5924192832 21.0148375676 16.8984510944 5.3086481903 4.6939681888
0.7600000000 26.0162151253 21.6901924350 20.8728179405 16.9127853940 5.1433971849 4.7774070410
0.7700000000 25.7101279388 21.7833665070 20.7314144497 16.9253719701 4.9787134891 4.8579945368
0.7800000000 25.4053855614 21.8719004630 20.5906629112 16.9362137118 4.8147226502 4.9356867512
0.7900000000 25.1021437889 21.9557591775 20.4505981263 16.9453145085 4.6515456626 5.0104446690
0.8000000000 24.8005527101 22.0349134089 20.3112538738 16.9526792341 4.4892988363 5.0822341748
0.8100000000 24.5007565882 22.1093397566 20.1726629039 16.9583137301 4.3280936844 5.1510260265
0.8200000000 24.2028937632 22.1790206021 20.0348569326 16.9622247879 4.1680368307 5.2167958142
0.8300000000 23.9070965757 22.2439440351 19.8978666390 16.9644201300 4.0092299366 5.2795239051
0.8400000000 23.6134913100 22.3041037649 19.7617216636 16.9649083897 3.8517696464 5.3391953752
0.8500000000 23.3221981580 22.3594990187 19.6264506075 16.9636990911 3.6957475505 5.3957999275
0.8600000000 23.0333312006 22.4101344266 19.4920810338 16.9608026274 3.5412501668 5.4493317992
0.8700000000 22.7469984085 22.4560198954 19.3586394704 16.9562302385 3.3883589380 5.4997896569
0.8800000000 22.4633016595 22.4971704710 19.2261514137 16.9499939882 3.2371502458 5.5471764828
0.8900000000 22.1823367728 22.5336061911 19.0946413336 16.9421067408 3.0876954393 5.5914994503
0.9000000000 21.9041935588 22.5653519287 18.9641326801 16.9325821367 2.9400608787 5.6327697920
0.9100000000 21.6289558827 22.5924372278 18.8346478911 16.9214345680 2.7943079916 5.6710026598
0.9200000000 21.3567017432 22.6148961317 18.7062084007 16.9086791532 2.6504933425 5.7062169784
0.9300000000 21.0875033628 22.6327670049 18.5788346495 16.8943317119 2.5086687133 5.7384352931
0.9400000000 20.8214272898 22.6460923508 18.4525460950 16.8784087384 2.3688811948 5.7676836124
0.9500000000 20.5585345116 22.6549186231 18.3273612238 16.8609273762 2.2311732878 5.7939912469
0.9600000000 20.2988805773 22.6592960360 18.2032975640 16.8419053913 2.0955830132 5.8173906446
0.9700000000 20.0425157287 22.6592783696 18.0803716992 16.8213611455 1.9621440295 5.8379172240
0.9800000000 19.7894850397 22.6549227751 17.9585992823 16.7993135698 1.8308857574 5.8556092054
0.9900000000 19.5398285621 22.6462895782 17.8379950511 16.7757821374 1.7018335110 5.8705074408
1.0000000000 19.2935814769 22.6334420821 17.7185728440 16.7507868374 1.5750086330 5.8826552446
1.0100000000 19.0507742518 22.6164463711 17.6003456162 16.7243481474 1.4504286356 5.8920982237
1.0200000000 18.8114328011 22.5953711158 17.4833254570 16.6964870069 1.3281073440 5.8988841090
1.0300000000 18.5755786505 22.5702873788 17.3675236075 16.6672247907 1.2080550430 5.9030625881
1.0400000000 18.3432291036 22.5412684236 17.2529504779 16.6365832825 1.0902786257 5.9046851411
1.0500000000 18.1143974103 22.5083895262 17.1396156668 16.6045846485 0.9747817435 5.9038048778
1.0600000000 17.8890929361 22.4717277897 17.0275279796 16.5712514110 0.8615649566 5.9004763786
1.0700000000 17.6673213325 22.4313619624 16.9166954474 16.5366064233 0.7506258851 5.8947555391
1.0800000000 17.4490847063 22.3873722610 16.8071253471 16.5006728435 0.6419593592 5.8866994175
1.0900000000 17.2343817891 22.3398401970 16.6988242203 16.4634741095 0.5355575688 5.8763660876
1.1000000000 17.0232081047 22.2888484092 16.5917978937 16.4250339144 0.4314102109 5.8638144948
1.1100000000 16.8155561351 22.2344804998 16.4860514989 16.3853761818 0.3295046361 5.8491043180
1.1200000000 16.6114154843 22.1768208775 16.3815894923 16.3445250421 0.2298259920 5.8322958354
1.1300000000 16.4107730398 22.1159546045 16.2784156756 16.3025048086 0.1323573643 5.8134497959
1.1400000000 16.2136131303 22.0519672504 16.1765332155 16.2593399546 0.0370799148 5.7926272958
1.1500000000 16.0199176810 21.9849447510 16.0759446646 16.2150550908 0.0560269836 5.7698896602
1.1600000000 15.8296663647 21.9149732738 15.9766519808 16.1696749431 0.1469856160 5.7452983307
1.1700000000 15.6428367500 21.8421390887 15.8786565478 16.1232243314 0.2358197978 5.7189147573
1.1800000000 15.4594044440 21.7665284450 15.7819591948 16.0757281479 0.3225547508 5.6908002971
1.1900000000 15.2793432326 21.6882274547 15.6865602168 16.0272113373 0.4072169842 5.6610161173
1.2000000000 15.1026252149 21.6073219813 15.5924593935 15.9776988766 0.4898341786 5.6296231047
1.2100000000 14.9292209342 21.5238975351 15.4996560096 15.9272157558 0.5704350753 5.5966817793
1.2200000000 14.7590995040 21.4380391736 15.4081488733 15.8757869592 0.6490493693 5.5622522144
1.2300000000 14.5922287293 21.3498314083 15.3179363360 15.8234374471 0.7257076067 5.5263939612
1.2400000000 14.4285752238 21.2593581176 15.2290163107 15.7701921386 0.8004410869 5.4891659790
1.2500000000 14.2681045218 21.1667024644 15.1413862909 15.7160758944 0.8732817690 5.4506265700
1.2600000000 14.1107811858 21.0719468196 15.0550433681 15.6611135005 0.9442621823 5.4108333191
1.2700000000 13.9565689094 20.9751726913 14.9699842508 15.6053296524 1.0134153414 5.3698430389
1.2800000000 13.8054306154 20.8764606591 14.8862052811 15.5487489403 1.0807746657 5.3277117188
1.2900000000 13.6573285497 20.7758903128 14.8037024528 15.4913958341 1.1463739030 5.2844944787
1.3000000000 13.5122243705 20.6735401971 14.7224714277 15.4332946698 1.2102470571 5.2402455273
1.3100000000 13.3700792330 20.5694877604 14.6425075528 15.3744696363 1.2724283198 5.1950181241
1.3200000000 13.2308538695 20.4638093082 14.5638058761 15.3149447622 1.3329520066 5.1488645460
1.3300000000 13.0945086662 20.3565799613 14.4863611627 15.2547439041 1.3918524965 5.1018360572
1.3400000000 12.9610037350 20.2478736178 14.4101679104 15.1938907348 1.4491641754 5.0539828830
1.3500000000 12.8302989813 20.1377629197 14.3352203646 15.1324087326 1.5049213834 5.0053541871
1.3600000000 12.7023541681 20.0263192228 14.2615125332 15.0703211703 1.5591583651 4.9559980525
1.3700000000 12.5771289766 19.9136125710 14.1890382009 15.0076511061 1.6119092243 4.9059614648
1.3800000000 12.4545830625 19.7997116733 14.1177909434 14.9444213739 1.6632078808 4.8552902995
1.3900000000 12.3346761092 19.6846838854 14.0477641406 14.8806545742 1.7130880314 4.8040293112
1.4000000000 12.2173678771 19.5685951931 13.9789509902 14.8163730667 1.7615831131 4.7522221264
1.4100000000 12.1026182502 19.4515101999 13.9113445204 14.7515989617 1.8087262702 4.6999112382
1.4200000000 11.9903872791 19.3334921168 13.8449376023 14.6863541135 1.8545503232 4.6471380033
1.4300000000 11.8806352209 19.2146027552 13.7797229619 14.6206601134 1.8990877410 4.5939426418
1.4400000000 11.7733225765 19.0949025221 13.7156931919 14.5545382835 1.9423706153 4.5403642386
1.4500000000 11.6684101250 18.9744504179 13.6528407628 14.4880096710 1.9844306378 4.4864407470
1.4600000000 11.5658589551 18.8533040364 13.5911580341 14.4210950427 2.0252990791 4.4322089937
1.4700000000 11.4656304942 18.7315195668 13.5306372648 14.3538148806 2.0650067705 4.3777046862
1.4800000000 11.3676865356 18.6091517976 13.4712706230 14.2861893769 2.1035840875 4.3229624208
1.4900000000 11.2719892619 18.4862541232 13.4130501967 14.2182384303 2.1410609348 4.2680156929
1.5000000000 11.1785012681 18.3628785506 13.3559680024 14.1499816423 2.1774667343 4.2128969083
1.5100000000 11.0871855811 18.2390757093 13.3000159946 14.0814383144 2.2128304135 4.1576373950
1.5200000000 10.9980056781 18.1148948618 13.2451860746 14.0126274444 2.2471803966 4.1022674174
1.5300000000 10.9109255023 17.9903839154 13.1914700987 13.9435677250 2.2805445964 4.0468161904
1.5400000000 10.8259094782 17.8655894357 13.1388598864 13.8742775407 2.3129504082 3.9913118950
1.5500000000 10.7429225237 17.7405566611 13.0873472282 13.8047749669 2.3444247045 3.9357816942
1.5600000000 10.6619300613 17.6153295179 13.0369238929 13.7350777680 2.3749938316 3.8802517498
1.5700000000 10.5828980284 17.4899506368 12.9875816349 13.6652033963 2.4046836065 3.8247472405
1.5800000000 10.5057928851 17.3644613705 12.9393122009 13.5951689914 2.4335193158 3.7692923792
1.5900000000 10.4305816216 17.2389018112 12.8921073365 13.5249913795 2.4615257150 3.7139104318
1.6000000000 10.3572317635 17.1133108095 12.8459587924 13.4546870733 2.4887270289 3.6586237362
1.6100000000 10.2857113771 16.9877259936 12.8008583302 13.3842722721 2.5151469532 3.6034537215
1.6200000000 10.2159890725 16.8621837892 12.7567977284 13.3137628619 2.5408086559 3.5484209273
1.6300000000 10.1480340067 16.7367194398 12.7137687875 13.2431744160 2.5657347809 3.4935450238
1.6400000000 10.0818158845 16.6113670271 12.6717633353 13.1725221960 2.5899474508 3.4388448311
1.6500000000 10.0173049601 16.4861594924 12.6307732316 13.1018211525 2.6134682716 3.3843383400
1.6600000000 9.9544720366 16.3611286577 12.5907903733 13.0310859265 2.6363183368 3.3300427313
1.6700000000 9.8932884654 16.2363052471 12.5518066982 12.9603308506 2.6585182328 3.2759743964
1.6800000000 9.8337261449 16.1117189085 12.5138141896 12.8895699511 2.6800880447 3.2221489574
1.6900000000 9.7757575183 15.9873982358 12.4768048800 12.8188169492 2.7010473617 3.1685812865
1.7000000000 9.7193555708 15.8633707901 12.4407708551 12.7480852633 2.7214152844 3.1152855268
1.7100000000 9.6644938266 15.7396631225 12.4057042571 12.6773880109 2.7412104305 3.0622751116
1.7200000000 9.6111463455 15.6163007951 12.3715972880 12.6067380112 2.7604509425 3.0095627839
1.7300000000 9.5592877181 15.4933084039 12.3384422128 12.5361477873 2.7791544947 2.9571606167
1.7400000000 9.5088930619 15.3707095999 12.3062313626 12.4656295686 2.7973383006 2.9050800313
1.7500000000 9.4599380160 15.2485271111 12.2749571369 12.3951952940 2.8150191209 2.8533318171
1.7600000000 9.4123987361 15.1267827642 12.2446120067 12.3248566139 2.8322132706 2.8019261503
1.7700000000 9.3662518888 15.0054975062 12.2151885165 12.2546248939 2.8489366277 2.7508726124
1.7800000000 9.3214746459 14.8846914256 12.1866792868 12.1845112173 2.8652046409 2.7001802083
1.7900000000 9.2780446784 14.7643837734 12.1590770160 12.1145263885 2.8810323376 2.6498573849
1.8000000000 9.2359401500 14.6445929843 12.1323744823 12.0446809359 2.8964343324 2.5999120484
1.8100000000 9.1951397108 14.5253366974 12.1065645458 11.9749851155 2.9114248350 2.5503515819
1.8200000000 9.1556224910 14.4066317763 12.0816401497 11.9054489138 2.9260176587 2.5011828625
1.8300000000 9.1173680936 14.2884943298 12.0575943222 11.8360820516 2.9402262286 2.4524122782
1.8400000000 9.0803565879 14.1709397316 12.0344201777 11.7668939876 2.9540635898 2.4040457440
1.8500000000 9.0445685024 14.0539826398 12.0121109180 11.6978939212 2.9675424156 2.3560887187
1.8600000000 9.0099848178 13.9376370167 11.9906598334 11.6290907969 2.9806750156 2.3085462199
1.8700000000 8.9765869599 13.8219161474 11.9700603041 11.5604933074 2.9934733442 2.2614228401
1.8800000000 8.9443567926 13.7068326590 11.9503058008 11.4921098975 3.0059490082 2.2147227615
1.8900000000 8.9132766104 13.5923985385 11.9313898853 11.4239487677 3.0181132749 2.1684497708
1.9000000000 8.8833291313 13.4786251517 11.9133062117 11.3560178780 3.0299770804 2.1226072737
1.9100000000 8.8544974899 13.3655232603 11.8960485268 11.2883249514 3.0415510369 2.0771983088
1.9200000000 8.8267652298 13.2531030396 11.8796106706 11.2208774781 3.0528454408 2.0322255615
1.9300000000 8.8001162965 13.1413740960 11.8639865767 11.1536827188 3.0638702801 1.9876913772
1.9400000000 8.7745350305 13.0303454834 11.8491702726 11.0867477089 3.0746352421 1.9435977745
1.9500000000 8.7500061598 12.9200257198 11.8351558805 11.0200792620 3.0851497207 1.8999464577
1.9600000000 8.7265147931 12.8104228034 11.8219376167 10.9536839740 3.0954228236 1.8567388294
1.9700000000 8.7040464125 12.7015442287 11.8095097922 10.8875682265 3.1054633797 1.8139760022
1.9800000000 8.6825868670 12.5933970017 11.7978668130 10.8217381911 3.1152799459 1.7716588106
1.9900000000 8.6621223650 12.4859876552 11.7870031794 10.7561998327 3.1248808144 1.7297878224
2.0000000000 8.6426394678 12.3793222634 11.7769134866 10.6909589138 3.1342740188 1.6883633497
2.0100000000 8.6241250828 12.2734064569 11.7675924243 10.6260209977 3.1434673415 1.6473854592
2.0200000000 8.6065664566 12.1682454363 11.7590347764 10.5613914529 3.1524683198 1.6068539834
2.0300000000 8.5899511688 12.0638439863 11.7512354211 10.4970754563 3.1612842523 1.5667685300
2.0400000000 8.5742671250 11.9602064894 11.7441893303 10.4330779973 3.1699222053 1.5271284920
2.0500000000 8.5595025506 11.8573369386 11.7378915696 10.3694038814 3.1783890189 1.4879330573
2.0600000000 8.5456459847 11.7552389510 11.7323372975 10.3060577336 3.1866913129 1.4491812174
2.0700000000 8.5326862731 11.6539157797 11.7275217656 10.2430440027 3.1948354925 1.4108717770
2.0800000000 8.5206125631 11.5533703265 11.7234403176 10.1803669643 3.2028277545 1.3730033622
2.0900000000 8.5094142966 11.4536051538 11.7200883890 10.1180307248 3.2106740923 1.3355744289
2.1000000000 8.4990812048 11.3546224960 11.7174615065 10.0560392249 3.2183803018 1.2985832711
2.1100000000 8.4896033017 11.2564242714 11.7155552880 9.9943962430 3.2259519863 1.2620280284
2.1200000000 8.4809708790 11.1590120926 11.7143654410 9.9331053988 3.2333945621 1.2259066939
2.1300000000 8.4731744998 11.0623872782 11.7138877630 9.8721701569 3.2407132632 1.1902171212
2.1400000000 8.4662049935 10.9665508623 11.7141181401 9.8115938303 3.2479131466 1.1549570320
2.1500000000 8.4600534503 10.8715036057 11.7150525469 9.7513795834 3.2549990965 1.1201240223
2.1600000000 8.4547112156 10.7772460052 11.7166870453 9.6915304359 3.2619758298 1.0857155693
2.1700000000 8.4501698847 10.6837783036 11.7190177844 9.6320492657 3.2688478997 1.0517290379
2.1800000000 8.4464212982 10.5911004991 11.7220409991 9.5729388124 3.2756197009 1.0181616867
2.1900000000 8.4434575363 10.4992123548 11.7257530098 9.5142016809 3.2822954735 0.9850106739
2.2000000000 8.4412709141 10.4081134070 11.7301502215 9.4558403438 3.2888793074 0.9522730632
2.2100000000 8.4398539768 10.3178029745 11.7352291230 9.3978571455 3.2953751461 0.9199458290
2.2200000000 8.4391994950 10.2282801667 11.7409862861 9.3402543046 3.3017867910 0.8880258622
2.2300000000 8.4393004599 10.1395438923 11.7474183648 9.2830339174 3.3081179049 0.8565099749
2.2400000000 8.4401500785 10.0515928666 11.7545220945 9.2261979611 3.3143720159 0.8253949055
2.2500000000 8.4417417699 9.9644256198 11.7622942910 9.1697482963 3.3205525211 0.7946773235
2.2600000000 8.4440691600 9.8780405046 11.7707318500 9.1136866705 3.3266626901 0.7643538341
2.2700000000 8.4471260778 9.7924357030 11.7798317459 9.0580147206 3.3327056681 0.7344209825
2.2800000000 8.4509065511 9.7076092342 11.7895910309 9.0027339761 3.3386844797 0.7048752581
2.2900000000 8.4554048025 9.6235589607 11.8000068344 8.9478458619 3.3446020319 0.6757130987
2.3000000000 8.4606152450 9.5402825957 11.8110763620 8.8933517011 3.3504611170 0.6469308945
2.3100000000 8.4665324784 9.4577777093 11.8227968945 8.8392527176 3.3562644160 0.6185249917
2.3200000000 8.4731512857 9.3760417350 11.8351657870 8.7855500391 3.3620145013 0.5904916959
2.3300000000 8.4804666286 9.2950719755 11.8481804682 8.7322446993 3.3677138396 0.5628272762
2.3400000000 8.4884736447 9.2148656092 11.8618384394 8.6793376414 3.3733647947 0.5355279678
2.3500000000 8.4971676433 9.1354196957 11.8761372733 8.6268297197 3.3789696300 0.5085899759
2.3600000000 8.5065441022 9.0567311812 11.8910746134 8.5747217029 3.3845305112 0.4820094783
2.3700000000 8.5165986642 8.9787969044 11.9066481732 8.5230142762 3.3900495090 0.4557826282
2.3800000000 8.5273271336 8.9016136015 11.9228557347 8.4717080440 3.3955286011 0.4299055575
2.3900000000 8.5387254734 8.8251779115 11.9396951482 8.4208035322 3.4009696748 0.4043743793
2.4000000000 8.5507898014 8.7494863809 11.9571643306 8.3703011905 3.4063745292 0.3791851904
2.4100000000 8.5635163878 8.6745354688 11.9752612652 8.3202013952 3.4117448774 0.3543340736
2.4200000000 8.5769016516 8.6003215515 11.9939840003 8.2705044509 3.4170823486 0.3298171006
2.4300000000 8.5909421580 8.5268409267 12.0133306482 8.2212105931 3.4223884902 0.3056303336
2.4400000000 8.6056346152 8.4540898185 12.0332993847 8.1723199905 3.4276647695 0.2817698281
2.4500000000 8.6209758717 8.3820643812 12.0538884478 8.1238327469 3.4329125761 0.2582316343
2.4600000000 8.6369629136 8.3107607034 12.0750961369 8.0757489038 3.4381332233 0.2350117995
2.4700000000 8.6535928617 8.2401748121 12.0969208118 8.0280684420 3.4433279501 0.2121063701
2.4800000000 8.6708629690 8.1703026767 12.1193608916 7.9807912839 3.4484979227 0.1895113928
2.4900000000 8.6887706179 8.1011402126 12.1424148544 7.9339172957 3.4536442364 0.1672229169
2.5000000000 8.7073133182 8.0326832846 12.1660812353 7.8874462892 3.4587679171 0.1452369954
2.5100000000 8.7264887038 7.9649277108 12.1903586266 7.8413780237 3.4638699228 0.1235496871
2.5200000000 8.7462945310 7.8978692657 12.2152456759 7.7957122083 3.4689511449 0.1021570575
2.5300000000 8.7667286757 7.8315036837 12.2407410858 7.7504485032 3.4740124101 0.0810551805
2.5400000000 8.7877891316 7.7658266618 12.2668436127 7.7055865221 3.4790544811 0.0602401397
2.5500000000 8.8094740071 7.7008338634 12.2935520657 7.6611258338 3.4840780586 0.0397080296
2.5600000000 8.8317815241 7.6365209207 12.3208653062 7.6170659640 3.4890837821 0.0194549567
2.5700000000 8.8547100150 7.5728834377 12.3487822463 7.5734063969 3.4940722313 0.0005229592
2.5800000000 8.8782579213 7.5099169930 12.3773018483 7.5301465773 3.4990439270 0.0202295843
2.5900000000 8.9024237909 7.4476171427 12.4064231236 7.4872859118 3.5039993327 0.0396687692
2.6000000000 8.9272062765 7.3859794224 12.4361451318 7.4448237710 3.5089388552 0.0588443486
2.6100000000 8.9526041336 7.3249993505 12.4664669796 7.4027594907 3.5138628460 0.0777601402
2.6200000000 8.9786162185 7.2646724300 12.4973878203 7.3610923735 3.5187716019 0.0964199436
2.6300000000 9.0052414862 7.2049941509 12.5289068524 7.3198216908 3.5236653662 0.1148275399
2.6400000000 9.0324789892 7.1459599930 12.5610233187 7.2789466837 3.5285443295 0.1329866908
2.6500000000 9.0603278749 7.0875654273 12.5937365056 7.2384665651 3.5334086307 0.1509011379
2.6600000000 9.0887873845 7.0298059186 12.6270457422 7.1983805208 3.5382583577 0.1685746022
2.6700000000 9.1178568510 6.9726769277 12.6609503989 7.1586877111 3.5430935479 0.1860107834
2.6800000000 9.1475356974 6.9161739126 12.6954498870 7.1193872719 3.5479141895 0.2032133593
2.6900000000 9.1778234354 6.8602923314 12.7305436573 7.0804783169 3.5527202219 0.2201859855
2.7000000000 9.2087196634 6.8050276431 12.7662311995 7.0419599378 3.5575115361 0.2369322947
2.7100000000 9.2402240651 6.7503753104 12.8025120411 7.0038312069 3.5622879760 0.2534558965
2.7200000000 9.2723364082 6.6963308004 12.8393857464 6.9660911772 3.5670493383 0.2697603768
2.7300000000 9.3050565423 6.6428895871 12.8768519158 6.9287388847 3.5717953734 0.2858492976
2.7400000000 9.3383843981 6.5900471524 12.9149101843 6.8917733489 3.5765257862 0.3017261965
2.7500000000 9.3723199854 6.5377989879 12.9535602213 6.8551935746 3.5812402359 0.3173945867
2.7600000000 9.4068633919 6.4861405964 12.9928017291 6.8189985528 3.5859383372 0.3328579563
2.7700000000 9.4420147818 6.4350674931 13.0326344419 6.7831872619 3.5906196601 0.3481197687
2.7800000000 9.4777743946 6.3845752072 13.0730581253 6.7477586690 3.5952837307 0.3631834618
2.7900000000 9.5141425431 6.3346592830 13.1140725749 6.7127117310 3.5999300317 0.3780524480
2.8000000000 9.5511196131 6.2853152814 13.1556776155 6.6780453957 3.6045580023 0.3927301143
2.8100000000 9.5887060612 6.2365387810 13.1978731001 6.6437586029 3.6091670389 0.4072198219
2.8200000000 9.6269024140 6.1883253794 13.2406589091 6.6098502855 3.6137564951 0.4215249061
2.8300000000 9.6657092666 6.1406706940 13.2840349488 6.5763193705 3.6183256821 0.4356486765
2.8400000000 9.7051272817 6.0935703635 13.3280011510 6.5431647803 3.6228738693 0.4495944168
2.8500000000 9.7451571880 6.0470200489 13.3725574717 6.5103854332 3.6274002837 0.4633653844
2.8600000000 9.7857997793 6.0010154341 13.4177038903 6.4779802452 3.6319041110 0.4769648111
2.8700000000 9.8270559130 5.9555522275 13.4634404081 6.4459481300 3.6363844950 0.4903959025
2.8800000000 9.8689265096 5.9106261624 13.5097670479 6.4142880008 3.6408405383 0.5036618385
2.8900000000 9.9114125507 5.8662329982 13.5566838527 6.3829987710 3.6452713020 0.5167657728
2.9000000000 9.9545150785 5.8223685213 13.6041908847 6.3520793549 3.6496758062 0.5297108336
2.9100000000 9.9982351945 5.7790285456 13.6522882242 6.3215286688 3.6540530296 0.5425001232
2.9200000000 10.0425740584 5.7362089140 13.7009759686 6.2913456321 3.6584019101 0.5551367182
2.9300000000 10.0875328870 5.6939054981 13.7502542314 6.2615291679 3.6627213444 0.5676236697
2.9400000000 10.1331129531 5.6521142002 13.8001231412 6.2320782038 3.6670101881 0.5799640036
2.9500000000 10.1793155847 5.6108309530 13.8505828405 6.2029916732 3.6712672558 0.5921607201
2.9600000000 10.2261421636 5.5700517209 13.9016334845 6.1742685156 3.6754913209 0.6042167947
2.9700000000 10.2735941247 5.5297725003 13.9532752405 6.1459076780 3.6796811158 0.6161351778
2.9800000000 10.3216729548 5.4899893204 14.0055082863 6.1179081153 3.6838353314 0.6279187949
2.9900000000 10.3703801915 5.4506982441 14.0583328092 6.0902687911 3.6879526177 0.6395705470
3.0000000000 10.4197174225 5.4118953679 14.1117490053 6.0629886788 3.6920315828 0.6510933109
3.0100000000 10.4696862842 5.3735768233 14.1657570777 6.0360667622 3.6960707935 0.6624899389
3.0200000000 10.5202884612 5.3357387766 14.2203572359 6.0095020362 3.7000687747 0.6737632596
3.0300000000 10.5715256849 5.2983774299 14.2755496943 5.9832935075 3.7040240094 0.6849160776
3.0400000000 10.6233997328 5.2614890216 14.3313346715 5.9574401959 3.7079349387 0.6959511743
3.0500000000 10.6759124273 5.2250698265 14.3877123884 5.9319411343 3.7117999611 0.7068713078
3.0600000000 10.7290656349 5.1891161569 14.4446830677 5.9067953698 3.7156174328 0.7176792129
3.0700000000 10.7828612654 5.1536243624 14.5022469324 5.8820019645 3.7193856671 0.7283776021
3.0800000000 10.8373012704 5.1185908307 14.5604042045 5.8575599959 3.7231029342 0.7389691652
3.0900000000 10.8923876430 5.0840119882 14.6191551040 5.8334685580 3.7267674610 0.7494565698
3.1000000000 10.9481224163 5.0498842999 14.6784998473 5.8097267616 3.7303774310 0.7598424617
3.1100000000 11.0045076630 5.0162042703 14.7384386465 5.7863337353 3.7339309835 0.7701294650
3.1200000000 11.0615454938 4.9829684434 14.7989717073 5.7632886260 3.7374262135 0.7803201825
3.1300000000 11.1192380570 4.9501734035 14.8600992287 5.7405905995 3.7408611716 0.7904171961
3.1400000000 11.1775875373 4.9178157749 14.9218214007 5.7182388416 3.7442338633 0.8004230667
3.1500000000 11.2365961549 4.8858922230 14.9841384037 5.6962325581 3.7475422488 0.8103403351
3.1600000000 11.2962661644 4.8543994542 15.0470504068 5.6745709759 3.7507842424 0.8201715217
3.1700000000 11.3565998540 4.8233342162 15.1105575665 5.6532533438 3.7539577124 0.8299191275
3.1800000000 11.4175995448 4.7926932987 15.1746600252 5.6322789324 3.7570604805 0.8395856337
3.1900000000 11.4792675891 4.7624735331 15.2393579102 5.6116470356 3.7600903211 0.8491735025
3.2000000000 11.5416063701 4.7326717934 15.3046513316 5.5913569707 3.7630449615 0.8586851773
3.2100000000 11.6046183007 4.7032849962 15.3705403815 5.5714080793 3.7659220808 0.8681230831
3.2200000000 11.6683058225 4.6743101010 15.4370251321 5.5517997275 3.7687193096 0.8774896265
3.2300000000 11.7326714046 4.6457441106 15.5041056343 5.5325313072 3.7714342297 0.8867871967
3.2400000000 11.7977175430 4.6175840712 15.5717819164 5.5136022362 3.7740643734 0.8960181650
3.2500000000 11.8634467593 4.5898270728 15.6400539821 5.4950119587 3.7766072228 0.9051848859
3.2600000000 11.9298615999 4.5624702496 15.7089218096 5.4767599465 3.7790602097 0.9142896969
3.2700000000 11.9969646347 4.5355107799 15.7783853493 5.4588456991 3.7814207146 0.9233349193
3.2800000000 12.0647584563 4.5089458865 15.8484445227 5.4412687446 3.7836860664 0.9323228581
3.2900000000 12.1332456787 4.4827728374 15.9190992203 5.4240286400 3.7858535416 0.9412558026
